"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"6203","Native 10",46,"continuation","fp",3,616,"Native","continuation fp",0,616,"Ambiguous","Inconsistent"
"6205","Native 10",28,"continuation","fp",1,904,"Native","continuation fp",0,904,"Ambiguous","Consistent"
"6206","Native 10",47,"continuation","fp",4,437,"Native","continuation fp",0,437,"Unambiguous","Inconsistent"
"6207","Native 10",29,"continuation","fp",2,1652,"Native","continuation fp",0,1652,"Unambiguous","Consistent"
"6208","Native 10",26,"continuation","fp",3,647,"Native","continuation fp",0,647,"Ambiguous","Inconsistent"
"6213","Native 10",31,"continuation","fp",4,943,"Native","continuation fp",0,943,"Unambiguous","Inconsistent"
"6218","Native 10",45,"continuation","fp",2,510,"Native","continuation fp",0,510,"Unambiguous","Consistent"
"6221","Native 10",32,"continuation","fp",1,1026,"Native","continuation fp",0,1026,"Ambiguous","Consistent"
"6222","Native 10",40,"continuation","fp",1,1271,"Native","continuation fp",0,1271,"Ambiguous","Consistent"
"6223","Native 10",37,"continuation","fp",2,230,"Native","continuation fp",0,230,"Unambiguous","Consistent"
"6225","Native 10",25,"continuation","fp",2,151,"Native","continuation fp",0,151,"Unambiguous","Consistent"
"6229","Native 10",36,"continuation","fp",1,528,"Native","continuation fp",0,528,"Ambiguous","Consistent"
"6232","Native 10",41,"continuation","fp",2,711,"Native","continuation fp",0,711,"Unambiguous","Consistent"
"6233","Native 10",30,"continuation","fp",3,225,"Native","continuation fp",0,225,"Ambiguous","Inconsistent"
"6234","Native 10",38,"continuation","fp",3,543,"Native","continuation fp",0,543,"Ambiguous","Inconsistent"
"6238","Native 11",27,"continuation","fp",1,421,"Native","continuation fp",0,421,"Ambiguous","Consistent"
"6239","Native 11",44,"continuation","fp",2,347,"Native","continuation fp",0,347,"Unambiguous","Consistent"
"6246","Native 11",38,"continuation","fp",4,409,"Native","continuation fp",0,409,"Unambiguous","Inconsistent"
"6247","Native 11",46,"continuation","fp",4,352,"Native","continuation fp",0,352,"Unambiguous","Inconsistent"
"6248","Native 11",43,"continuation","fp",1,609,"Native","continuation fp",0,609,"Ambiguous","Consistent"
"6250","Native 11",25,"continuation","fp",3,298,"Native","continuation fp",0,298,"Ambiguous","Inconsistent"
"6251","Native 11",36,"continuation","fp",2,651,"Native","continuation fp",0,651,"Unambiguous","Consistent"
"6252","Native 11",47,"continuation","fp",1,392,"Native","continuation fp",0,392,"Ambiguous","Consistent"
"6254","Native 11",45,"continuation","fp",3,281,"Native","continuation fp",0,281,"Ambiguous","Inconsistent"
"6255","Native 11",32,"continuation","fp",2,574,"Native","continuation fp",0,574,"Unambiguous","Consistent"
"6256","Native 11",28,"continuation","fp",2,308,"Native","continuation fp",0,308,"Unambiguous","Consistent"
"6257","Native 11",48,"continuation","fp",2,356,"Native","continuation fp",0,356,"Unambiguous","Consistent"
"6258","Native 11",37,"continuation","fp",3,822,"Native","continuation fp",0,822,"Ambiguous","Inconsistent"
"6259","Native 11",31,"continuation","fp",1,421,"Native","continuation fp",0,421,"Ambiguous","Consistent"
"6261","Native 11",34,"continuation","fp",4,364,"Native","continuation fp",0,364,"Unambiguous","Inconsistent"
"6262","Native 11",30,"continuation","fp",4,187,"Native","continuation fp",0,187,"Unambiguous","Inconsistent"
"6263","Native 11",39,"continuation","fp",1,451,"Native","continuation fp",0,451,"Ambiguous","Consistent"
"6268","Native 11",33,"continuation","fp",3,242,"Native","continuation fp",0,242,"Ambiguous","Inconsistent"
"6272","Native 11",40,"continuation","fp",2,439,"Native","continuation fp",0,439,"Unambiguous","Consistent"
"6274","Native 11",26,"continuation","fp",4,191,"Native","continuation fp",0,191,"Unambiguous","Inconsistent"
"6277","Native 11",41,"continuation","fp",3,462,"Native","continuation fp",0,462,"Ambiguous","Inconsistent"
"6281","Native 11",42,"continuation","fp",4,424,"Native","continuation fp",0,424,"Unambiguous","Inconsistent"
